date,next_date,crop,district,apmc,modal_price_kg,min_price_kg,max_price_kg,spread,arrival_mt,lag_1_modal,lag_2_modal,rolling_3_modal,momentum,arrival_shock,month_sin,month_cos,target_next_modal_kg
2014-12,2015-02,Rice,Nasik,Lasalgaon,15.92,15.92,15.92,0.0,0.1,15.92,15.92,15.92,0.0,1.0,-0.0,1.0,16.91
2014-12,2015-11,Rice,Nandurbar,Navapur,12.2,12.0,13.0,0.082,5.0,12.2,12.2,12.2,0.0,1.0,-0.0,1.0,12.02
2014-12,2015-01,Rice,Thane,Palghar(Bevur),24.52,20.01,29.02,0.3675,31.0,24.52,24.52,24.52,0.0,1.0,-0.0,1.0,28.61
2014-12,2015-01,Rice,Ahmadnagar,Shrirampur,10.17,10.17,10.17,0.0,9.7,10.17,10.17,10.17,0.0,1.0,-0.0,1.0,13.0
2014-12,2015-01,Soybean,Yewatmal,Ghatanji,31.23,30.13,32.25,0.0679,153.5,31.23,31.23,31.23,0.0,1.0,-0.0,1.0,31.86
2014-12,2015-01,Soybean,Hingoli,Jawala-Bajar,32.15,31.74,32.4,0.0205,86.0,32.15,32.15,32.15,0.0,1.0,-0.0,1.0,32.34
2014-12,2015-01,Soybean,Beed,Kej,32.68,32.28,32.98,0.0214,2.6,32.68,32.68,32.68,0.0,1.0,-0.0,1.0,32.77
2014-12,2015-02,Soybean,Ahmadnagar,Rahuri,27.4,27.0,27.75,0.0274,0.2,27.4,27.4,27.4,0.0,1.0,-0.0,1.0,29.0
2014-12,2015-01,Soybean,Wasim,Risod,31.01,28.86,33.05,0.1351,1764.1,31.01,31.01,31.01,0.0,1.0,-0.0,1.0,31.39
2015-01,2015-02,Bajra,Ahmadnagar,Ahmednagar,16.18,14.72,17.64,0.1805,9.7,16.29,15.75,16.0733,0.0066,0.564,0.5,0.866,16.5
2015-01,2015-02,Bajra,Solapur,Akluj,14.58,14.56,14.58,0.0014,2.6,13.51,14.81,14.3,0.0196,0.4671,0.5,0.866,11.0
2015-01,2015-02,Bajra,Ahmadnagar,Akole,15.8,13.95,18.4,0.2816,7.4,15.63,15.5,15.6433,0.01,1.2265,0.5,0.866,11.96
2015-01,2015-03,Bajra,Beed,Ambejogai,16.15,15.86,16.45,0.0365,1.3,14.96,15.75,15.62,0.0339,0.5821,0.5,0.866,15.0
2015-01,2015-02,Bajra,Pune,Baramati,15.75,14.75,17.33,0.1638,195.2,16.35,16.29,16.13,-0.0236,0.5694,0.5,0.866,16.06
2015-01,2015-02,Bajra,Solapur,Barshi,14.25,13.93,15.89,0.1375,21.5,14.65,14.44,14.4467,-0.0136,0.9188,0.5,0.866,14.04
2015-01,2015-03,Bajra,Beed,Beed,15.5,13.46,16.41,0.1903,47.5,15.2,15.57,15.4233,0.005,0.157,0.5,0.866,14.45
2015-01,2015-02,Bajra,Jalgaon,Chalisgaon,13.33,11.47,14.05,0.1935,457.5,13.02,12.83,13.06,0.0207,1.0949,0.5,0.866,13.09
2015-01,2015-02,Bajra,Jalgaon,Chopda,12.59,12.25,12.59,0.027,7.8,12.32,12.85,12.5867,0.0003,0.1774,0.5,0.866,12.18
2015-01,2015-02,Bajra,Nasik,Devala,13.55,12.81,14.9,0.1542,36.0,13.19,13.53,13.4233,0.0094,0.4592,0.5,0.866,13.06
2015-01,2015-02,Bajra,Dhule,Dhule,13.24,10.58,14.36,0.2855,300.9,13.33,13.69,13.42,-0.0134,0.6784,0.5,0.866,13.15
2015-01,2015-02,Bajra,Dhule,Dondaicha,12.74,12.0,13.04,0.0816,29.7,13.0,14.2,13.3133,-0.0431,0.508,0.5,0.866,11.84
2015-01,2015-02,Bajra,Solapur,Dudhani,13.25,11.62,13.91,0.1728,222.3,13.71,14.58,13.8467,-0.0431,0.5312,0.5,0.866,12.54
2015-01,2015-02,Bajra,Aurangabad,Gangapur,13.47,12.19,14.59,0.1782,51.4,13.2,14.38,13.6833,-0.0156,1.0412,0.5,0.866,12.59
2015-01,2015-02,Bajra,Beed,Gevrai,13.73,12.55,14.61,0.15,135.2,13.55,13.7,13.66,0.0051,0.7105,0.5,0.866,12.6
2015-01,2015-02,Bajra,Jalgaon,Jalgaon,13.9,13.73,14.11,0.0273,16.1,13.98,14.22,14.0333,-0.0095,0.722,0.5,0.866,13.14
2015-01,2015-02,Bajra,Jalna,Jalna,13.87,10.54,16.14,0.4037,557.6,13.9,14.71,14.16,-0.0205,0.7956,0.5,0.866,12.34
2015-01,2015-02,Bajra,Ahmadnagar,Jamkhed,13.94,13.0,14.88,0.1349,73.0,13.94,14.11,13.9967,-0.004,0.6342,0.5,0.866,13.76
2015-01,2015-02,Bajra,Beed,Kada,14.47,12.5,16.21,0.2564,56.5,14.28,15.54,14.7633,-0.0199,0.5596,0.5,0.866,12.89
2015-01,2015-02,Bajra,Osmanabad,Kalamb (Os),15.38,14.48,15.58,0.0715,9.4,15.33,16.28,15.6633,-0.0181,0.6211,0.5,0.866,14.71
2015-01,2015-04,Bajra,Beed,Kej,16.34,14.89,18.51,0.2215,9.3,17.0,14.48,15.94,0.0251,2.2143,0.5,0.866,14.93
2015-01,2015-02,Bajra,Buldhana,Khamgaon,11.45,10.73,12.18,0.1266,60.6,10.75,11.83,11.3433,0.0094,0.4061,0.5,0.866,11.37
2015-01,2015-02,Bajra,Beed,Kille Dharur,17.55,14.55,21.45,0.3932,18.8,17.95,17.46,17.6533,-0.0059,0.4759,0.5,0.866,16.55
2015-01,2015-02,Bajra,Kolhapur,Kolhapur-Laxmipuri,15.0,13.5,18.0,0.3,1.5,16.5,18.0,16.5,-0.0909,0.6923,0.5,0.866,16.5
2015-01,2015-02,Bajra,Ahmadnagar,Kopargaon,14.0,10.91,15.07,0.2971,62.2,13.78,14.29,14.0233,-0.0017,0.7034,0.5,0.866,14.11
2015-01,2015-02,Bajra,Solapur,Kurdwadi,15.01,14.51,15.51,0.0666,1.8,13.63,15.01,14.55,0.0316,1.5,0.5,0.866,11.0
2015-01,2015-02,Bajra,Nasik,Lasalgaon,13.91,12.52,15.17,0.1905,32.4,13.66,14.02,13.8633,0.0034,0.5775,0.5,0.866,13.4
2015-01,2015-02,Bajra,Aurangabad,Lasur Station,13.99,11.14,15.52,0.3131,107.5,14.79,14.29,14.3567,-0.0255,0.8042,0.5,0.866,12.8
2015-01,2015-02,Bajra,Latur,Latur,13.92,12.47,15.12,0.1904,234.8,13.63,13.57,13.7067,0.0156,1.3206,0.5,0.866,13.06
2015-01,2015-02,Bajra,Satara,Lonand,14.9,12.9,16.7,0.255,15.3,15.38,16.83,15.7033,-0.0512,0.7083,0.5,0.866,14.5
2015-01,2015-02,Bajra,Beed,Majalgaon,14.3,12.26,16.93,0.3266,15.5,14.14,14.8,14.4133,-0.0079,0.3602,0.5,0.866,13.8
2015-01,2015-02,Bajra,Nasik,Malegaon,14.35,12.51,16.6,0.285,94.8,13.65,14.08,14.0267,0.0231,0.4098,0.5,0.866,13.59
2015-01,2015-02,Bajra,Buldhana,Malkapur,11.25,10.72,12.45,0.1538,5.2,11.67,11.75,11.5567,-0.0265,0.3786,0.5,0.866,12.0
2015-01,2015-02,Bajra,Solapur,Mangalwedha,13.74,13.29,14.06,0.056,12.0,13.39,14.17,13.7667,-0.0019,0.6261,0.5,0.866,14.07
2015-01,2015-02,Bajra,Nasik,Manmad,14.96,13.11,15.99,0.1925,28.7,13.6,14.39,14.3167,0.0449,0.3499,0.5,0.866,13.79
2015-01,2015-10,Bajra,Osmanabad,Murum,13.48,13.48,13.48,0.0,1.6,13.55,14.95,13.9933,-0.0367,0.1341,0.5,0.866,14.18
2015-01,2015-02,Bajra,Nandurbar,Nandurbar,12.93,10.49,14.97,0.3465,73.4,13.05,12.94,12.9733,-0.0033,0.6839,0.5,0.866,12.53
2015-01,2015-02,Bajra,Ahmadnagar,Newasa,13.18,13.02,13.35,0.025,12.6,13.31,13.93,13.4733,-0.0218,1.8529,0.5,0.866,13.48
2015-01,2015-02,Bajra,Beed,Parli-Vaijnath,15.03,14.66,15.18,0.0346,4.8,17.04,15.62,15.8967,-0.0545,0.8834,0.5,0.866,15.36
2015-01,2015-02,Bajra,Ahmadnagar,Pathardi,13.14,12.61,14.13,0.1157,21.8,13.61,13.46,13.4033,-0.0196,0.5561,0.5,0.866,13.04
2015-01,2015-02,Bajra,Satara,Phaltan,14.63,12.53,17.99,0.3732,48.0,16.33,17.0,15.9867,-0.0849,0.5329,0.5,0.866,14.5
2015-01,2015-02,Bajra,Pune,Pune,18.39,16.68,20.09,0.1854,125.5,19.12,18.94,18.8167,-0.0227,1.228,0.5,0.866,18.91
2015-01,2015-02,Bajra,Ahmadnagar,Rahata,13.57,13.3,13.75,0.0332,10.1,12.06,13.27,12.9667,0.0465,0.6733,0.5,0.866,13.17
2015-01,2015-02,Bajra,Ahmadnagar,Rahuri,14.48,14.42,14.54,0.0083,4.1,13.4,13.49,13.79,0.05,0.9389,0.5,0.866,13.8
2015-01,2015-02,Bajra,Ahmadnagar,Rahuri-Vambori,14.02,12.73,14.65,0.1369,30.3,14.78,15.2,14.6667,-0.0441,1.1536,0.5,0.866,13.74
2015-01,2015-03,Bajra,Jalgaon,Raver,16.0,16.0,16.0,0.0,0.1,14.77,12.38,14.3833,0.1124,0.1364,0.5,0.866,12.41
2015-01,2015-02,Bajra,Sangli,Sangali,15.77,13.09,18.21,0.3247,226.3,15.44,15.64,15.6167,0.0098,0.8215,0.5,0.866,15.63
2015-01,2015-02,Bajra,Ahmadnagar,Sangamner,15.07,13.0,17.15,0.2754,15.9,15.35,15.14,15.1867,-0.0077,0.5135,0.5,0.866,15.0
2015-01,2015-02,Bajra,Nandurbar,Shahada,13.48,13.44,13.59,0.0111,7.3,14.85,12.68,13.67,-0.0139,0.6657,0.5,0.866,12.1
2015-01,2015-02,Bajra,Ahmadnagar,Shevgaon,14.39,11.41,14.92,0.2439,84.2,13.68,13.46,13.8433,0.0395,0.9478,0.5,0.866,13.18
2015-01,2015-02,Bajra,Ahmadnagar,Shevgaon-Bodhegaon,12.85,11.5,13.57,0.1611,125.0,12.66,13.51,13.0067,-0.012,0.7925,0.5,0.866,11.82
2015-01,2015-02,Bajra,Dhule,Shirpur,12.43,9.64,13.77,0.3323,52.8,12.56,13.05,12.68,-0.0197,0.5839,0.5,0.866,11.64
2015-01,2015-02,Bajra,Pune,Shirur,13.72,13.41,13.95,0.0394,8.4,13.96,14.37,14.0167,-0.0212,0.7875,0.5,0.866,13.25
2015-01,2015-02,Bajra,Ahmadnagar,Shrirampur,13.57,12.53,14.39,0.1371,27.5,13.2,14.41,13.7267,-0.0114,0.7646,0.5,0.866,13.14
2015-01,2015-02,Bajra,Nasik,Sinner,13.53,11.59,15.58,0.2949,114.3,12.39,13.31,13.0767,0.0347,1.0068,0.5,0.866,13.13
2015-01,2015-02,Bajra,Solapur,Solapur,13.76,13.76,13.76,0.0,13.2,13.2,13.7,13.5533,0.0152,1.1928,0.5,0.866,12.26
2015-01,2015-02,Bajra,Osmanabad,Umarga,11.81,11.45,12.27,0.0694,8.7,11.3,11.82,11.6433,0.0143,0.501,0.5,0.866,11.4
2015-01,2015-02,Bajra,Satara,Vaduj,14.5,14.0,15.0,0.069,7.9,14.5,14.56,14.52,-0.0014,0.4675,0.5,0.866,14.5
2015-01,2015-02,Bajra,Aurangabad,Vaijapur,13.13,12.13,14.18,0.1561,10.6,12.83,13.78,13.2467,-0.0088,0.5113,0.5,0.866,16.33
2015-01,2015-02,Bajra,Nasik,Yeola,13.38,12.69,13.94,0.0934,12.9,13.18,13.47,13.3433,0.0027,0.3311,0.5,0.866,13.05
2015-01,2015-02,Jowar,Ahmadnagar,Ahmednagar,22.12,17.07,27.18,0.4571,189.2,22.48,21.0,21.8667,0.0116,1.4341,0.5,0.866,17.87
2015-01,2015-02,Jowar,Solapur,Akluj,14.11,14.11,14.11,0.0,1.7,21.26,24.0,19.79,-0.287,0.5862,0.5,0.866,17.5
2015-01,2015-02,Jowar,Amaravathi,Amarawati,17.71,15.09,18.44,0.1892,6.9,16.4,16.5,16.87,0.0498,1.6967,0.5,0.866,18.46
2015-01,2015-02,Jowar,Beed,Ambejogai,20.99,20.43,21.48,0.05,18.0,22.8,21.75,21.8467,-0.0392,0.5471,0.5,0.866,23.08
2015-01,2015-02,Jowar,Amaravathi,Anajngaon Surji,14.41,13.27,15.24,0.1367,117.9,13.93,13.59,13.9767,0.031,0.7154,0.5,0.866,14.71
2015-01,2015-02,Jowar,Sangli,Atpadi,19.0,17.0,21.0,0.2105,13.1,19.0,19.0,19.0,0.0,0.6943,0.5,0.866,19.0
2015-01,2015-02,Jowar,Latur,Ausa,15.98,14.82,17.33,0.1571,90.0,17.1,17.1,16.7267,-0.0446,0.7454,0.5,0.866,16.52
2015-01,2015-02,Jowar,Pune,Baramati,20.29,17.84,22.9,0.2494,203.5,19.06,20.25,19.8667,0.0213,0.8567,0.5,0.866,19.63
2015-01,2015-02,Jowar,Solapur,Barshi,21.35,14.32,26.57,0.5738,906.0,20.88,23.24,21.8233,-0.0217,0.9792,0.5,0.866,19.95
2015-01,2015-02,Jowar,Solapur,Barshi-Vairag,18.68,13.07,25.18,0.6483,123.3,16.04,17.98,17.5667,0.0634,0.9851,0.5,0.866,16.66
2015-01,2015-03,Jowar,Beed,Beed,24.24,15.91,26.53,0.4381,37.0,21.8,24.09,23.3767,0.0369,0.3874,0.5,0.866,19.51
2015-01,2015-02,Jowar,Nanded,Bhokar,13.94,12.81,15.39,0.1851,12.7,13.94,13.98,13.9533,-0.001,0.6,0.5,0.866,13.44
2015-01,2015-02,Jowar,Jalna,Bhokardan,12.1,12.0,12.3,0.0248,1.3,12.13,12.27,12.1667,-0.0055,0.1313,0.5,0.866,11.81
2015-01,2015-02,Jowar,Jalgaon,Bhusaval,13.82,13.6,14.21,0.0441,111.9,13.06,13.32,13.4,0.0313,1.182,0.5,0.866,13.02
2015-01,2015-02,Jowar,Jalgaon,Chalisgaon,13.76,12.08,15.08,0.218,296.5,13.64,14.0,13.8,-0.0029,1.1985,0.5,0.866,13.61
2015-01,2015-02,Jowar,Buldhana,Chikhali,13.53,12.35,14.7,0.1737,5.1,11.15,11.18,11.9533,0.1319,1.1591,0.5,0.866,11.56
2015-01,2015-02,Jowar,Jalgaon,Chopda,15.01,14.48,15.18,0.0466,72.1,14.73,15.23,14.99,0.0013,0.2069,0.5,0.866,14.59
2015-01,2015-02,Jowar,Nasik,Devala,19.66,18.69,19.72,0.0524,1.2,20.99,27.36,22.67,-0.1328,0.6429,0.5,0.866,22.43
2015-01,2015-02,Jowar,Dhule,Dhule,18.63,17.18,19.01,0.0982,129.4,17.31,17.92,17.9533,0.0377,0.3251,0.5,0.866,18.38
2015-01,2015-02,Jowar,Dhule,Dondaicha,18.23,17.02,18.75,0.0949,18.8,15.32,17.14,16.8967,0.0789,0.0652,0.5,0.866,18.7
2015-01,2015-02,Jowar,Solapur,Dudhani,14.13,11.56,17.45,0.4168,25.4,13.19,14.09,13.8033,0.0237,0.4108,0.5,0.866,13.98
2015-01,2015-02,Jowar,Aurangabad,Gangapur,15.87,14.76,17.64,0.1815,24.8,16.04,18.66,16.8567,-0.0585,1.4171,0.5,0.866,15.69
2015-01,2015-02,Jowar,Beed,Gevrai,19.77,16.02,22.54,0.3298,105.6,20.27,19.07,19.7033,0.0034,1.0525,0.5,0.866,14.72
2015-01,2015-02,Jowar,Jalgaon,Jalgaon,14.83,14.16,15.37,0.0816,101.6,13.87,14.46,14.3867,0.0308,0.348,0.5,0.866,13.79
2015-01,2015-03,Jowar,Buldhana,Jalgaon Jamod,14.0,13.0,15.0,0.1429,0.3,15.0,11.75,13.5833,0.0307,0.9,0.5,0.866,13.0
2015-01,2015-02,Jowar,Buldhana,Jalgaon Jamod-Aasalgaon,13.57,12.57,14.57,0.1474,36.4,12.31,11.86,12.58,0.0787,0.8254,0.5,0.866,13.1
2015-01,2015-02,Jowar,Jalna,Jalna,19.81,11.71,27.88,0.8163,970.3,19.0,20.64,19.8167,-0.0003,1.1315,0.5,0.866,17.24
2015-01,2015-02,Jowar,Ahmadnagar,Jamkhed,24.36,17.69,31.02,0.5472,664.5,24.68,25.14,24.7267,-0.0148,1.0266,0.5,0.866,20.79
2015-01,2015-02,Jowar,Parbhani,Jintur,14.9,14.1,18.53,0.2973,27.7,13.95,14.43,14.4267,0.0328,1.6326,0.5,0.866,11.62
2015-01,2015-02,Jowar,Parbhani,Jintur-Bori,12.27,11.84,13.33,0.1214,3.2,12.12,13.62,12.67,-0.0316,1.5484,0.5,0.866,12.12
2015-01,2015-02,Jowar,Beed,Kada,22.93,15.35,28.19,0.56,190.1,22.27,25.45,23.55,-0.0263,1.1025,0.5,0.866,19.03
2015-01,2015-02,Jowar,Osmanabad,Kalamb (Os),16.75,14.38,19.56,0.3093,180.7,15.98,17.42,16.7167,0.002,0.7752,0.5,0.866,18.22
2015-01,2015-02,Jowar,Wasim,Karanja,13.81,13.28,15.94,0.1926,34.0,14.72,15.06,14.53,-0.0496,0.7083,0.5,0.866,14.19
2015-01,2015-04,Jowar,Beed,Kej,20.8,17.96,23.25,0.2543,23.3,21.24,16.87,19.6367,0.0592,1.3733,0.5,0.866,20.2
2015-01,2015-02,Jowar,Buldhana,Khamgaon,13.53,12.1,14.96,0.2114,643.4,12.63,12.51,12.89,0.0497,0.822,0.5,0.866,13.37
2015-01,2015-02,Jowar,Beed,Kille Dharur,21.74,19.08,22.43,0.1541,25.6,22.08,20.98,21.6,0.0065,0.3427,0.5,0.866,23.31
2015-01,2015-02,Jowar,Kolhapur,Kolhapur-Laxmipuri,27.4,17.2,38.35,0.7719,106.0,23.0,23.0,24.4667,0.1199,1.8596,0.5,0.866,29.25
2015-01,2015-02,Jowar,Ahmadnagar,Kopargaon,11.58,11.58,11.58,0.0,3.8,16.36,14.76,14.2333,-0.1864,1.3735,0.5,0.866,14.86
2015-01,2015-02,Jowar,Satara,Koregaon,17.0,16.0,18.0,0.1176,0.5,16.25,20.0,17.75,-0.0423,0.2727,0.5,0.866,18.5
2015-01,2015-02,Jowar,Solapur,Kurdwadi,18.4,11.85,24.96,0.7125,641.8,18.61,19.73,18.9133,-0.0271,2.5225,0.5,0.866,16.6
2015-01,2015-02,Jowar,Nasik,Lasalgaon,22.26,22.26,22.26,0.0,1.7,18.54,25.97,22.2567,0.0001,1.5,0.5,0.866,20.14
2015-01,2015-02,Jowar,Aurangabad,Lasur Station,14.42,11.95,16.85,0.3398,115.6,16.19,14.38,14.9967,-0.0385,1.1852,0.5,0.866,16.74
2015-01,2015-02,Jowar,Latur,Latur,22.79,20.54,24.95,0.1935,188.0,21.75,11.24,18.5933,0.2257,1.5372,0.5,0.866,25.76
2015-01,2015-04,Jowar,Nanded,Loha,16.27,15.3,17.09,0.11,9.5,14.88,16.27,15.8067,0.0293,0.3576,0.5,0.866,12.51
2015-01,2015-02,Jowar,Satara,Lonand,18.4,15.9,20.6,0.2554,13.8,17.5,19.67,18.5233,-0.0067,0.9119,0.5,0.866,17.5
2015-01,2015-02,Jowar,Buldhana,Lonar,13.07,12.1,14.04,0.1484,68.7,11.29,11.88,12.08,0.082,1.4049,0.5,0.866,11.73
2015-01,2015-02,Jowar,Beed,Majalgaon,17.57,11.37,22.23,0.6181,24.2,17.74,16.2,17.17,0.0233,1.0283,0.5,0.866,15.68
2015-01,2015-02,Jowar,Nasik,Malegaon,23.21,18.83,23.92,0.2193,5.8,21.38,21.86,22.15,0.0479,0.3432,0.5,0.866,26.93
2015-01,2015-02,Jowar,Buldhana,Malkapur,13.97,13.1,14.64,0.1102,228.6,13.24,13.65,13.62,0.0257,0.4429,0.5,0.866,13.35
2015-01,2015-02,Jowar,Solapur,Mangalwedha,21.52,15.21,25.59,0.4823,90.0,20.48,22.66,21.5533,-0.0015,0.8411,0.5,0.866,18.82
2015-01,2015-02,Jowar,Wasim,Mangrulpeer,13.87,11.85,13.87,0.1456,1.6,14.13,14.82,14.2733,-0.0283,0.3221,0.5,0.866,12.46
2015-01,2015-02,Jowar,Solapur,Mohol,22.54,15.65,25.53,0.4383,18.4,18.85,21.05,20.8133,0.083,1.0677,0.5,0.866,18.36
2015-01,2015-02,Jowar,Amaravathi,Morshi,14.03,13.44,14.61,0.0834,89.3,14.09,14.2,14.1067,-0.0054,0.7581,0.5,0.866,13.91
2015-01,2015-02,Jowar,Nanded,Naigaon,11.56,11.0,12.63,0.141,5.9,13.67,12.0,12.41,-0.0685,1.9032,0.5,0.866,10.5
2015-01,2015-02,Jowar,Nanded,Nanded,12.51,12.26,12.61,0.028,15.0,13.61,16.25,14.1233,-0.1142,1.6917,0.5,0.866,12.11
2015-01,2015-02,Jowar,Buldhana,Nandura,13.62,12.1,14.73,0.1931,449.3,13.26,13.08,13.32,0.0225,0.8013,0.5,0.866,13.09
2015-01,2015-02,Jowar,Nandurbar,Nandurbar,14.68,12.77,16.51,0.2548,342.6,13.57,15.14,14.4633,0.015,0.2459,0.5,0.866,15.49
2015-01,2015-02,Jowar,Solapur,Pandharpur,20.64,18.5,20.72,0.1076,8.8,22.89,23.33,22.2867,-0.0739,1.5,0.5,0.866,18.6
2015-01,2015-02,Jowar,Beed,Parli-Vaijnath,15.38,14.22,16.2,0.1287,39.9,16.89,16.78,16.35,-0.0593,0.7693,0.5,0.866,15.02
2015-01,2015-02,Jowar,Jalna,Partur,12.12,11.28,17.84,0.5413,20.1,11.28,13.9,12.4333,-0.0252,1.2563,0.5,0.866,12.43
2015-01,2015-02,Jowar,Ahmadnagar,Pathardi,16.75,15.5,19.88,0.2615,13.5,17.17,17.5,17.14,-0.0228,0.9081,0.5,0.866,16.27
2015-01,2015-02,Jowar,Parbhani,Pathari,15.21,15.21,23.08,0.5174,5.2,16.97,19.76,17.3133,-0.1215,1.814,0.5,0.866,8.96
2015-01,2015-02,Jowar,Akola,Patur,16.0,14.75,17.0,0.1406,2.7,15.0,15.9,15.6333,0.0235,0.7105,0.5,0.866,14.31
2015-01,2015-02,Jowar,Satara,Phaltan,20.5,15.75,27.32,0.5644,138.2,19.67,21.25,20.4733,0.0013,0.913,0.5,0.866,18.33
2015-01,2015-02,Jowar,Pune,Pune,27.08,24.34,30.0,0.209,729.0,26.91,28.86,27.6167,-0.0194,0.8185,0.5,0.866,26.02
2015-01,2015-02,Jowar,Parbhani,Purna,10.96,10.76,12.26,0.1369,0.5,10.38,10.22,10.52,0.0418,1.1538,0.5,0.866,13.95
2015-01,2015-02,Jowar,Ahmadnagar,Rahata,14.29,14.29,14.52,0.0161,2.8,13.68,14.42,14.13,0.0113,0.6774,0.5,0.866,13.74
2015-01,2015-02,Jowar,Ahmadnagar,Rahuri,17.63,17.5,17.75,0.0142,1.9,14.44,15.25,15.7733,0.1177,1.3571,0.5,0.866,15.92
2015-01,2015-02,Jowar,Ahmadnagar,Rahuri-Vambori,16.85,15.77,17.96,0.13,13.9,18.36,20.2,18.47,-0.0877,1.2301,0.5,0.866,13.26
2015-01,2015-02,Jowar,Jalgaon,Raver,14.51,12.79,14.75,0.1351,39.4,13.58,13.91,14.0,0.0364,0.1207,0.5,0.866,13.82
2015-01,2015-02,Jowar,Parbhani,Sailu,11.83,11.79,13.39,0.1352,43.8,13.5,12.0,12.4433,-0.0493,2.9071,0.5,0.866,14.45
2015-01,2015-02,Jowar,Sangli,Sangali,21.25,16.51,26.18,0.4551,721.6,22.3,22.14,21.8967,-0.0295,0.9036,0.5,0.866,21.43
2015-01,2015-02,Jowar,Ahmadnagar,Sangamner,15.75,15.5,16.45,0.0603,1.1,18.65,19.94,18.1133,-0.1305,0.2409,0.5,0.866,19.13
2015-01,2015-02,Jowar,Nandurbar,Shahada,15.54,14.9,16.47,0.101,62.0,15.69,15.46,15.5633,-0.0015,0.3547,0.5,0.866,14.91
2015-01,2015-02,Jowar,Buldhana,Shegaon,13.15,11.92,14.4,0.1886,325.6,12.68,12.01,12.6133,0.0425,0.6648,0.5,0.866,12.93
2015-01,2015-02,Jowar,Ahmadnagar,Shevgaon,17.71,16.3,18.31,0.1135,123.4,17.4,18.44,17.85,-0.0078,1.2926,0.5,0.866,15.88
2015-01,2015-02,Jowar,Ahmadnagar,Shevgaon-Bodhegaon,16.69,15.01,17.67,0.1594,87.2,16.94,17.39,17.0067,-0.0186,0.9989,0.5,0.866,14.93
2015-01,2015-02,Jowar,Dhule,Shirpur,15.9,14.49,16.65,0.1358,89.8,15.15,16.48,15.8433,0.0036,0.1834,0.5,0.866,15.15
2015-01,2015-02,Jowar,Pune,Shirur,16.54,15.45,17.18,0.1046,103.7,15.88,16.65,16.3567,0.0112,2.3113,0.5,0.866,15.24
2015-01,2015-02,Jowar,Ahmadnagar,Shrirampur,17.96,16.13,19.81,0.2049,21.8,18.0,20.9,18.9533,-0.0524,1.1394,0.5,0.866,16.49
2015-01,2015-02,Jowar,Nasik,Sinner,18.64,16.44,18.86,0.1298,1.1,17.72,18.32,18.2267,0.0227,0.4074,0.5,0.866,14.82
2015-01,2015-02,Jowar,Solapur,Solapur,20.49,18.1,23.04,0.2411,289.7,21.41,23.46,21.7867,-0.0595,0.6558,0.5,0.866,17.42
2015-01,2015-02,Jowar,Akola,Telhara,14.19,13.84,14.53,0.0486,266.0,12.48,12.52,13.0633,0.0862,1.0598,0.5,0.866,12.85
2015-01,2015-02,Jowar,Osmanabad,Tuljapur,15.11,14.97,15.21,0.0159,12.8,14.25,11.9,13.7533,0.0986,0.9746,0.5,0.866,12.4
2015-01,2015-02,Jowar,Latur,Udgir,11.02,10.08,11.97,0.1715,23.7,10.85,10.77,10.88,0.0129,1.026,0.5,0.866,10.94
2015-01,2015-02,Jowar,Nagpur,Umared,15.13,14.75,15.5,0.0496,0.8,12.67,17.25,15.0167,0.0075,1.0909,0.5,0.866,12.38
2015-01,2015-02,Jowar,Osmanabad,Umarga,15.47,14.62,16.35,0.1118,24.0,15.84,16.78,16.03,-0.0349,0.6475,0.5,0.866,14.95
2015-01,2015-02,Jowar,Satara,Vaduj,25.56,24.67,26.44,0.0692,243.0,23.11,23.0,23.89,0.0699,0.9205,0.5,0.866,21.81
2015-01,2015-02,Jowar,Aurangabad,Vaijapur,14.4,14.1,14.4,0.0208,1.6,14.11,13.0,13.8367,0.0407,0.75,0.5,0.866,15.75
2015-01,2015-02,Jowar,Wasim,Washim,14.07,13.37,14.87,0.1066,27.3,15.4,15.4,14.9567,-0.0593,0.5637,0.5,0.866,16.44
2015-01,2015-02,Onion,Solapur,Akluj,11.74,7.53,15.89,0.7121,99.7,10.5,10.68,10.9733,0.0699,1.0656,0.5,0.866,13.95
2015-01,2015-02,Onion,Ahmadnagar,Akole,7.38,1.38,13.32,1.6179,639.8,12.04,10.52,9.98,-0.2605,2.0023,0.5,0.866,12.22
2015-01,2015-02,Onion,Aurangabad,Aurangabad,8.57,3.95,13.18,1.077,564.5,10.11,9.41,9.3633,-0.0847,0.8006,0.5,0.866,11.21
2015-01,2015-02,Onion,Pune,Baramati,10.83,3.33,17.67,1.3241,86.0,11.0,11.88,11.2367,-0.0362,0.3431,0.5,0.866,12.75
2015-01,2015-02,Onion,Solapur,Barshi,11.22,1.19,16.53,1.3672,1398.4,12.54,9.08,10.9467,0.025,0.7403,0.5,0.866,9.83
2015-01,2015-02,Onion,Thane,Bhivandi,18.0,15.63,21.13,0.3056,24.8,18.0,20.33,18.7767,-0.0414,1.583,0.5,0.866,19.0
2015-01,2015-02,Onion,Chandrapur,Chandrapur-Ganjwad,13.38,9.69,16.85,0.5351,422.2,15.12,16.57,15.0233,-0.1094,0.7381,0.5,0.866,11.05
2015-01,2015-02,Onion,Nasik,Chandvad,12.01,1.47,14.2,1.06,17987.5,14.47,14.0,13.4933,-0.1099,1.6006,0.5,0.866,13.58
