date,crop,district,apmc,modal_price_kg,min_price_kg,max_price_kg,arrival_mt,year,month_name
2014-11,Soybean,Ahmadnagar,Shrirampur,31.44,28.89,32.6,67.8,2014,November
2014-11,Soybean,Aurangabad,Sillod,30.73,30.08,32.04,17.7,2014,November
2014-11,Soybean,Aurangabad,Sillod-Bharadi,31.58,30.0,32.28,2.6,2014,November
2014-11,Soybean,Wardha,Sindi,31.46,29.16,33.81,417.4,2014,November
2014-11,Soybean,Nasik,Sinner,32.43,30.14,33.65,14.4,2014,November
2014-11,Soybean,Solapur,Solapur,33.64,31.47,33.92,12.0,2014,November
2014-11,Soybean,Parbhani,Sonpeth,33.13,31.56,33.66,469.7,2014,November
2014-11,Soybean,Sangli,Tasgaon,31.0,29.5,32.0,7.0,2014,November
2014-11,Soybean,Akola,Telhara,31.4,30.62,32.14,887.5,2014,November
2014-11,Soybean,Osmanabad,Tuljapur,32.92,32.67,33.18,56.4,2014,November
2014-11,Soybean,Latur,Udgir,33.32,33.02,33.63,3426.9,2014,November
2014-11,Soybean,Nagpur,Umared,31.69,29.5,33.87,2064.3,2014,November
2014-11,Soybean,Osmanabad,Umarga,33.25,27.76,33.78,135.3,2014,November
2014-11,Soybean,Yewatmal,Umarkhed,29.9,27.43,31.71,760.0,2014,November
2014-11,Soybean,Yewatmal,Umarkhed-Danki,29.8,27.5,31.6,785.0,2014,November
2014-11,Soybean,Satara,Vaduj,32.11,31.22,33.0,37.0,2014,November
2014-11,Soybean,Aurangabad,Vaijapur,31.67,31.67,31.67,2.0,2014,November
2014-11,Soybean,Yewatmal,Vani,31.91,30.35,33.24,659.4,2014,November
2014-11,Soybean,Chandrapur,Varora,31.89,29.67,34.12,321.0,2014,November
2014-11,Soybean,Amaravathi,Varud-Rajura Bazar,32.63,31.42,33.33,19.4,2014,November
2014-11,Soybean,Wardha,Wardha,32.29,29.86,34.19,762.9,2014,November
2014-11,Soybean,Wasim,Washim,31.8,30.57,33.07,10003.2,2014,November
2014-11,Soybean,Jalgaon,Yawal,24.83,24.0,25.13,40.6,2014,November
2014-11,Soybean,Nasik,Yeola,33.14,31.38,33.63,1.1,2014,November
2014-11,Soybean,Yewatmal,Yeotmal,31.62,30.0,33.27,2938.1,2014,November
2014-11,Soybean,Yewatmal,Zarijamini,29.68,28.02,31.03,50.6,2014,November
2014-11,Sugarcane,Nagpur,Kamthi,8.0,6.0,10.0,2.5,2014,November
2014-12,Bajra,Solapur,Akkolkot,13.5,13.5,13.5,0.3,2014,December
2014-12,Bajra,Solapur,Akluj,13.51,13.51,13.51,0.6,2014,December
2014-12,Bajra,Ahmadnagar,Akole,15.63,13.75,17.5,4.0,2014,December
2014-12,Bajra,Jalna,Ambad(Vadi Godri),13.95,12.29,16.06,163.7,2014,December
2014-12,Bajra,Beed,Ambejogai,14.96,14.96,14.96,1.7,2014,December
2014-12,Bajra,Aurangabad,Aurangabad,14.11,13.07,15.16,86.8,2014,December
2014-12,Bajra,Pune,Baramati,16.35,14.69,17.58,454.8,2014,December
2014-12,Bajra,Solapur,Barshi,14.65,14.16,15.4,19.1,2014,December
2014-12,Bajra,Beed,Beed,15.2,13.75,16.32,229.1,2014,December
2014-12,Bajra,Jalgaon,Bhusaval,13.0,13.0,13.0,1.5,2014,December
2014-12,Bajra,Jalgaon,Chalisgaon,13.02,11.02,13.62,680.5,2014,December
2014-12,Bajra,Jalgaon,Chopda,12.32,11.56,12.36,15.8,2014,December
2014-12,Bajra,Nasik,Devala,13.19,12.57,14.02,54.8,2014,December
2014-12,Bajra,Dhule,Dhule,13.33,10.05,14.86,365.3,2014,December
2014-12,Bajra,Dhule,Dondaicha,13.0,12.7,13.25,27.8,2014,December
2014-12,Bajra,Pune,Dound,14.58,12.91,16.39,66.2,2014,December
2014-12,Bajra,Solapur,Dudhani,13.71,11.3,15.11,282.9,2014,December
2014-12,Bajra,Aurangabad,Gangapur,13.2,11.98,14.26,31.0,2014,December
2014-12,Bajra,Beed,Gevrai,13.55,12.68,14.42,115.9,2014,December
2014-12,Bajra,Pune,Indapur-Bhigwan,14.75,13.5,17.5,20.2,2014,December
2014-12,Bajra,Jalgaon,Jalgaon,13.98,13.98,13.98,8.1,2014,December
2014-12,Bajra,Jalna,Jalna,13.9,10.17,16.52,632.6,2014,December
2014-12,Bajra,Jalna,Jalna-Badnapur,14.5,14.5,14.5,0.1,2014,December
2014-12,Bajra,Ahmadnagar,Jamkhed,13.94,13.0,14.88,84.6,2014,December
2014-12,Bajra,Beed,Kada,14.28,12.5,15.9,80.2,2014,December
2014-12,Bajra,Osmanabad,Kalamb (Os),15.33,13.93,15.91,11.3,2014,December
2014-12,Bajra,Nasik,Kalvan,12.41,11.32,13.35,41.9,2014,December
2014-12,Bajra,Aurangabad,Kannad,13.02,12.5,13.64,18.1,2014,December
2014-12,Bajra,Wasim,Karanja,15.19,15.19,15.26,2.6,2014,December
2014-12,Bajra,Beed,Kej,17.0,15.92,18.71,2.8,2014,December
2014-12,Bajra,Buldhana,Khamgaon,10.75,10.17,11.36,90.2,2014,December
2014-12,Bajra,Beed,Kille Dharur,17.95,14.39,22.84,27.0,2014,December
2014-12,Bajra,Ahmadnagar,Kopargaon,13.78,10.56,14.64,86.4,2014,December
2014-12,Bajra,Solapur,Kurdwadi,13.63,13.63,13.63,0.9,2014,December
2014-12,Bajra,Nasik,Lasalgaon,13.66,11.76,14.42,52.8,2014,December
2014-12,Bajra,Latur,Latur,13.63,11.44,15.92,182.3,2014,December
2014-12,Bajra,Satara,Lonand,15.38,12.63,17.03,21.0,2014,December
2014-12,Bajra,Beed,Majalgaon,14.14,11.87,16.76,27.6,2014,December
2014-12,Bajra,Nasik,Malegaon,13.65,12.51,15.3,228.2,2014,December
2014-12,Bajra,Buldhana,Malkapur,11.67,11.32,12.07,8.8,2014,December
2014-12,Bajra,Solapur,Mangalwedha,13.39,12.63,13.55,14.7,2014,December
2014-12,Bajra,Nasik,Manmad,13.6,11.63,14.76,62.0,2014,December
2014-12,Bajra,Jalna,Mantha,14.75,14.75,14.75,0.9,2014,December
2014-12,Bajra,Osmanabad,Murum,13.55,13.55,13.55,2.8,2014,December
2014-12,Bajra,Nasik,Nandgaon,12.35,10.66,13.94,727.0,2014,December
2014-12,Bajra,Buldhana,Nandura,12.27,10.94,13.27,45.3,2014,December
2014-12,Bajra,Nandurbar,Nandurbar,13.05,10.3,15.34,111.3,2014,December
2014-12,Bajra,Ahmadnagar,Newasa,13.31,13.27,13.35,3.3,2014,December
2014-12,Bajra,Aurangabad,Paithan,14.2,13.4,14.74,21.8,2014,December
2014-12,Bajra,Solapur,Pandharpur,13.13,13.13,13.13,0.6,2014,December
2014-12,Bajra,Beed,Parli-Vaijnath,17.04,16.96,17.46,3.4,2014,December
2014-12,Bajra,Jalna,Partur,13.36,12.0,13.36,0.7,2014,December
2014-12,Bajra,Ahmadnagar,Pathardi,13.61,12.6,14.92,33.0,2014,December
2014-12,Bajra,Satara,Phaltan,16.33,12.83,19.58,55.2,2014,December
2014-12,Bajra,Pune,Pune,19.12,17.03,21.21,139.8,2014,December
2014-12,Bajra,Yewatmal,Pusad,18.06,15.75,18.9,4.0,2014,December
2014-12,Bajra,Ahmadnagar,Rahata,12.06,11.51,12.73,11.2,2014,December
2014-12,Bajra,Ahmadnagar,Rahuri,13.4,13.25,13.5,5.8,2014,December
2014-12,Bajra,Ahmadnagar,Rahuri-Vambori,14.78,13.31,15.39,17.3,2014,December
2014-12,Bajra,Jalgaon,Raver,14.77,12.62,14.77,1.8,2014,December
2014-12,Bajra,Parbhani,Sailu,15.5,15.5,15.85,1.0,2014,December
2014-12,Bajra,Dhule,Sakri,12.45,12.07,12.84,2.4,2014,December
2014-12,Bajra,Sangli,Sangali,15.44,12.95,17.98,247.5,2014,December
2014-12,Bajra,Ahmadnagar,Sangamner,15.35,13.41,16.66,54.7,2014,December
2014-12,Bajra,Nasik,Satana,14.45,11.38,16.03,61.6,2014,December
2014-12,Bajra,Nandurbar,Shahada,14.85,14.04,15.26,11.5,2014,December
2014-12,Bajra,Buldhana,Shegaon,12.59,12.48,12.7,4.6,2014,December
2014-12,Bajra,Ahmadnagar,Shevgaon,13.68,11.43,14.35,59.9,2014,December
2014-12,Bajra,Ahmadnagar,Shevgaon-Bodhegaon,12.66,11.24,13.45,104.7,2014,December
2014-12,Bajra,Dhule,Shirpur,12.56,8.74,13.51,47.1,2014,December
2014-12,Bajra,Pune,Shirur,13.96,13.51,14.46,12.9,2014,December
2014-12,Bajra,Ahmadnagar,Shrirampur,13.2,11.62,14.56,45.5,2014,December
2014-12,Bajra,Nasik,Sinner,12.39,10.52,14.96,83.6,2014,December
2014-12,Bajra,Solapur,Solapur,13.2,13.17,13.39,3.4,2014,December
2014-12,Bajra,Nandurbar,Taloda,13.87,13.4,14.48,6.0,2014,December
2014-12,Bajra,Osmanabad,Umarga,11.3,10.6,11.96,11.2,2014,December
2014-12,Bajra,Satara,Vaduj,14.5,14.0,15.0,17.3,2014,December
2014-12,Bajra,Aurangabad,Vaijapur,12.83,11.67,13.67,3.5,2014,December
2014-12,Bajra,Nasik,Yeola,13.18,12.65,14.25,25.7,2014,December
2014-12,Cotton,Gadchiroli,Aheri,39.86,39.86,39.86,560.8,2014,December
2014-12,Cotton,Hingoli,Akhadabalapur,40.69,40.0,41.38,270.6,2014,December
2014-12,Cotton,Amaravathi,Anajngaon Surji,40.5,40.5,40.5,40.5,2014,December
2014-12,Cotton,Wardha,Arvi,40.74,40.26,41.13,14258.5,2014,December
2014-12,Cotton,Aurangabad,Aurangabad,39.76,39.2,40.17,3418.1,2014,December
2014-12,Cotton,Hingoli,Basmat,40.17,40.0,40.28,633.1,2014,December
2014-12,Cotton,Nagpur,Bhiwapur,39.09,38.63,39.56,251.7,2014,December
2014-12,Cotton,Nanded,Bhokar,39.01,38.55,39.66,5152.3,2014,December
2014-12,Cotton,Jalna,Bhokardan,40.0,39.01,40.5,6795.7,2014,December
2014-12,Cotton,Amaravathi,Chandur Rly.,40.43,40.33,40.53,925.9,2014,December
2014-12,Cotton,Chandrapur,Chimur,39.89,39.4,40.4,70.8,2014,December
2014-12,Cotton,Yewatmal,Darwha,39.72,39.25,40.19,387.7,2014,December
2014-12,Cotton,Amaravathi,Daryapur,40.33,40.0,40.75,144.0,2014,December
2014-12,Cotton,Buldhana,Deulgaon Raja,40.09,39.27,40.67,6787.5,2014,December
2014-12,Cotton,Amaravathi,Dhamangaon-Rly,40.36,40.19,40.6,828.4,2014,December
2014-12,Cotton,Yewatmal,Digras,39.63,38.89,40.38,1845.6,2014,December
2014-12,Cotton,Dhule,Dondaicha,40.45,40.25,40.5,1171.9,2014,December
2014-12,Cotton,Aurangabad,Fulambri,10.1,10.1,40.42,105.5,2014,December
2014-12,Cotton,Aurangabad,Gangapur,39.75,39.75,39.78,1660.8,2014,December
2014-12,Cotton,Beed,Gevrai,39.36,38.04,40.36,13047.4,2014,December
2014-12,Cotton,Jalna,Ghansawangi,39.4,39.0,39.8,230.6,2014,December
2014-12,Cotton,Yewatmal,Ghatanji,39.83,39.27,40.38,9307.7,2014,December
2014-12,Cotton,Nanded,Hadgaon,39.15,39.15,40.03,2112.8,2014,December
2014-12,Cotton,Jalna,Jafrabad,39.5,38.29,40.07,1605.6,2014,December
2014-12,Cotton,Jalgaon,Jalgaon,40.5,40.5,40.5,2302.9,2014,December
2014-12,Cotton,Buldhana,Jalgaon Jamod,40.0,39.5,40.5,116.9,2014,December
2014-12,Cotton,Jalna,Jalna,41.9,39.94,41.93,7219.0,2014,December
2014-12,Cotton,Jalna,Jalna-Badnapur,40.38,40.34,40.46,4686.1,2014,December
2014-12,Cotton,Ahmadnagar,Jamkhed,39.91,39.5,40.33,4419.9,2014,December
2014-12,Cotton,Jalgaon,Jamner,39.0,37.5,40.5,1974.5,2014,December
2014-12,Cotton,Jalgaon,Jamner-Neri,39.0,37.5,40.5,949.9,2014,December
2014-12,Cotton,Hingoli,Jawala-Bajar,40.06,39.63,40.45,810.0,2014,December
2014-12,Cotton,Parbhani,Jintur,39.84,39.39,40.38,5812.2,2014,December
2014-12,Cotton,Yewatmal,Kalamb (Yawatmal),39.8,38.84,40.55,2180.4,2014,December
2014-12,Cotton,Hingoli,Kalamnuri,42.75,42.5,42.75,32.9,2014,December
2014-12,Cotton,Nagpur,Kalmeshwar,39.8,39.0,40.23,8164.1,2014,December
2014-12,Cotton,Wasim,Karanja,40.32,40.31,40.36,44.5,2014,December
2014-12,Cotton,Nagpur,Katol,39.67,38.9,40.2,2216.3,2014,December
2014-12,Cotton,Buldhana,Khamgaon,40.08,39.66,40.5,6373.3,2014,December
2014-12,Cotton,Beed,Kille Dharur,39.94,39.54,53.92,9772.1,2014,December
2014-12,Cotton,Nanded,Kinwat,39.46,38.82,39.89,1204.1,2014,December
2014-12,Cotton,Chandrapur,Korpana,40.5,40.5,40.5,1714.0,2014,December
2014-12,Cotton,Yewatmal,Mahagaon,39.13,38.5,40.0,201.8,2014,December
2014-12,Cotton,Nanded,Mahur,38.62,37.62,39.62,431.0,2014,December
2014-12,Cotton,Beed,Majalgaon,39.5,38.36,40.21,6869.8,2014,December
2014-12,Cotton,Jalna,Mantha,39.31,38.67,39.71,4640.9,2014,December
2014-12,Cotton,Nanded,Naigaon,38.51,38.5,39.5,102.9,2014,December
2014-12,Cotton,Buldhana,Nandura,40.2,39.51,40.5,1492.3,2014,December
2014-12,Cotton,Nandurbar,Nandurbar,40.8,40.5,41.3,1049.5,2014,December
2014-12,Cotton,Nagpur,Narkhed,33.0,33.0,40.53,2500.4,2014,December
2014-12,Cotton,Nandurbar,Navapur,38.0,38.0,38.0,6.6,2014,December
2014-12,Cotton,Ahmadnagar,Newasa,40.7,40.5,40.9,104.2,2014,December
2014-12,Cotton,Yewatmal,Pandharkawada,39.47,38.03,39.97,4892.1,2014,December
2014-12,Cotton,Parbhani,Parbhani,40.44,39.83,40.47,10774.5,2014,December
2014-12,Cotton,Beed,Parli-Vaijnath,39.63,38.6,40.46,3819.6,2014,December
2014-12,Cotton,Nagpur,Parshiwani,39.1,38.31,39.5,42.5,2014,December
2014-12,Cotton,Jalna,Partur,40.13,39.87,40.46,7146.1,2014,December
2014-12,Cotton,Ahmadnagar,Pathardi,39.0,37.52,40.22,883.5,2014,December
2014-12,Cotton,Wardha,Pulgaon,40.49,39.71,41.15,11478.1,2014,December
2014-12,Cotton,Parbhani,Purna,40.17,39.0,40.5,683.1,2014,December
2014-12,Cotton,Chandrapur,Rajura,39.86,38.71,40.13,2092.0,2014,December
2014-12,Cotton,Yewatmal,Ralegaon,40.09,39.5,40.5,23238.3,2014,December
2014-12,Cotton,Parbhani,Sailu,40.36,39.4,40.44,4920.0,2014,December
2014-12,Cotton,Wardha,Samudrapur,40.18,39.74,41.4,5775.7,2014,December
2014-12,Cotton,Nagpur,Savner,39.33,39.06,39.6,596.0,2014,December
2014-12,Cotton,Nandurbar,Shahada,40.5,40.5,40.5,1344.2,2014,December
2014-12,Cotton,Ahmadnagar,Shevgaon,39.95,38.59,40.97,14030.3,2014,December
2014-12,Cotton,Ahmadnagar,Shrigonda,40.87,40.85,40.89,571.6,2014,December
2014-12,Cotton,Ahmadnagar,Shrigonda-Ghogargaon,40.3,40.26,40.33,417.6,2014,December
2014-12,Cotton,Wardha,Sindi,40.35,39.67,40.7,542.5,2014,December
2014-12,Cotton,Wardha,Sindi (Selu),39.51,39.03,40.75,7459.0,2014,December
2014-12,Cotton,Parbhani,Sonpeth,39.71,39.25,39.95,4304.5,2014,December
2014-12,Cotton,Nandurbar,Taloda,38.48,37.9,39.16,464.2,2014,December
2014-12,Cotton,Akola,Telhara,40.17,39.88,40.48,1992.6,2014,December
2014-12,Cotton,Nagpur,Umared,39.32,38.74,39.94,1307.2,2014,December
2014-12,Cotton,Yewatmal,Umarkhed,39.76,38.71,40.41,1320.3,2014,December
2014-12,Cotton,Aurangabad,Vaijapur,40.0,39.0,40.5,54.7,2014,December
2014-12,Cotton,Yewatmal,Vani,40.05,39.13,40.51,12753.4,2014,December
2014-12,Cotton,Amaravathi,Varud,39.6,39.27,40.08,1945.0,2014,December
2014-12,Cotton,Wardha,Wardha,40.09,39.66,40.66,620.0,2014,December
2014-12,Cotton,Nasik,Yeola,39.5,38.5,40.5,105.9,2014,December
2014-12,Cotton,Yewatmal,Yeotmal,39.76,39.11,40.37,4456.8,2014,December
2014-12,Cotton,Yewatmal,Zarijamini,40.05,38.89,40.28,1937.5,2014,December
2014-12,Jowar,Amaravathi,Achalpur,14.62,14.14,15.1,28.0,2014,December
2014-12,Jowar,Gadchiroli,Aheri,12.5,12.5,12.5,3.3,2014,December
2014-12,Jowar,Hingoli,Akhadabalapur,15.16,15.0,15.29,12.1,2014,December
2014-12,Jowar,Akola,Akola,14.92,13.16,16.72,709.3,2014,December
2014-12,Jowar,Amaravathi,Amarawati,16.4,14.68,17.94,5.0,2014,December
2014-12,Jowar,Jalna,Ambad(Vadi Godri),14.67,11.7,22.21,94.7,2014,December
2014-12,Jowar,Beed,Ambejogai,22.8,21.68,23.44,48.1,2014,December
2014-12,Jowar,Amaravathi,Anajngaon Surji,13.93,12.83,14.92,186.0,2014,December
2014-12,Jowar,Sangli,Atpadi,19.0,17.0,21.0,13.2,2014,December
2014-12,Jowar,Aurangabad,Aurangabad,18.26,16.74,19.98,8.6,2014,December
2014-12,Jowar,Latur,Ausa,17.1,15.37,18.66,156.3,2014,December
2014-12,Jowar,Pune,Baramati,19.06,16.77,21.7,207.1,2014,December
2014-12,Jowar,Solapur,Barshi,20.88,14.08,26.66,1148.8,2014,December
2014-12,Jowar,Solapur,Barshi-Vairag,16.04,11.04,22.08,135.4,2014,December
2014-12,Jowar,Beed,Beed,21.8,16.52,25.13,96.3,2014,December
2014-12,Jowar,Nanded,Bhokar,13.94,12.63,15.48,15.6,2014,December
2014-12,Jowar,Jalna,Bhokardan,12.13,12.0,12.25,4.4,2014,December
2014-12,Jowar,Jalna,Bhokardan-Pimpalgaon Renu,12.33,12.08,12.45,3.0,2014,December
2014-12,Jowar,Jalgaon,Bhusaval,13.06,12.74,13.25,68.5,2014,December
2014-12,Jowar,Jalgaon,Chalisgaon,13.64,12.02,14.41,368.2,2014,December
2014-12,Jowar,Amaravathi,Chandur Bajar,14.75,13.0,15.5,20.2,2014,December
2014-12,Jowar,Amaravathi,Chandur Rly.,15.5,15.5,15.5,1.7,2014,December
2014-12,Jowar,Buldhana,Chikhali,11.15,10.8,11.5,2.1,2014,December
2014-12,Jowar,Jalgaon,Chopda,14.73,13.6,15.17,183.9,2014,December
2014-12,Jowar,Amaravathi,Daryapur,12.5,12.0,13.0,2.4,2014,December
2014-12,Jowar,Nasik,Devala,20.99,20.09,22.5,2.9,2014,December
2014-12,Jowar,Dhule,Dhule,17.31,15.35,18.24,319.3,2014,December
2014-12,Jowar,Yewatmal,Digras,3.1,3.1,13.87,41.4,2014,December
2014-12,Jowar,Dhule,Dondaicha,15.32,14.05,16.0,81.4,2014,December
2014-12,Jowar,Pune,Dound,21.42,17.43,23.95,193.5,2014,December
2014-12,Jowar,Solapur,Dudhani,13.19,10.94,17.69,37.0,2014,December
2014-12,Jowar,Aurangabad,Gangapur,16.04,14.56,17.56,16.7,2014,December
2014-12,Jowar,Beed,Gevrai,20.27,16.25,23.39,73.0,2014,December
2014-12,Jowar,Hingoli,Hingoli,14.91,12.73,17.09,12.4,2014,December
2014-12,Jowar,Pune,Indapur-Bhigwan,21.0,18.0,26.5,46.5,2014,December
2014-12,Jowar,Jalna,Jafrabad,10.17,9.33,11.0,12.5,2014,December
2014-12,Jowar,Jalgaon,Jalgaon,13.87,13.12,14.01,194.8,2014,December
2014-12,Jowar,Buldhana,Jalgaon Jamod,15.0,15.0,15.0,0.1,2014,December
2014-12,Jowar,Buldhana,Jalgaon Jamod-Aasalgaon,12.31,11.44,13.19,78.4,2014,December
2014-12,Jowar,Jalna,Jalna,19.0,11.21,27.05,676.9,2014,December
2014-12,Jowar,Ahmadnagar,Jamkhed,24.68,18.0,31.36,509.5,2014,December
2014-12,Jowar,Parbhani,Jintur,13.95,13.39,17.29,12.1,2014,December
2014-12,Jowar,Parbhani,Jintur-Bori,12.12,11.9,12.27,2.0,2014,December
2014-12,Jowar,Beed,Kada,22.27,15.3,28.91,121.3,2014,December
2014-12,Jowar,Osmanabad,Kalamb (Os),15.98,13.43,18.05,294.4,2014,December
2014-12,Jowar,Aurangabad,Kannad,13.75,13.75,13.75,0.3,2014,December
2014-12,Jowar,Wasim,Karanja,14.72,14.09,16.08,72.1,2014,December
2014-12,Jowar,Nagpur,Katol,12.18,12.1,12.34,6.3,2014,December
2014-12,Jowar,Beed,Kej,21.24,18.52,23.46,23.8,2014,December
2014-12,Jowar,Buldhana,Khamgaon,12.63,11.11,14.15,921.2,2014,December
2014-12,Jowar,Beed,Kille Dharur,22.08,18.67,23.96,42.4,2014,December
2014-12,Jowar,Ahmadnagar,Kopargaon,16.36,16.36,16.36,0.6,2014,December
2014-12,Jowar,Satara,Koregaon,16.25,15.17,17.33,3.1,2014,December
2014-12,Jowar,Solapur,Kurdwadi,18.61,11.14,26.09,65.7,2014,December
2014-12,Jowar,Nasik,Lasalgaon,18.54,17.34,18.54,1.1,2014,December
2014-12,Jowar,Latur,Latur,21.75,19.73,23.65,117.5,2014,December
2014-12,Jowar,Nanded,Loha,14.88,13.4,16.88,26.7,2014,December
2014-12,Jowar,Satara,Lonand,17.5,15.5,20.0,15.7,2014,December
2014-12,Jowar,Buldhana,Lonar,11.29,10.7,11.87,34.5,2014,December
2014-12,Jowar,Beed,Majalgaon,17.74,11.24,23.7,18.2,2014,December
2014-12,Jowar,Nasik,Malegaon,21.38,17.72,23.72,21.7,2014,December
2014-12,Jowar,Buldhana,Malkapur,13.24,12.0,14.1,259.4,2014,December
2014-12,Jowar,Solapur,Mangalwedha,20.48,15.19,23.3,99.4,2014,December
2014-12,Jowar,Wasim,Mangrulpeer,14.13,12.45,14.17,5.8,2014,December
2014-12,Jowar,Jalna,Mantha,16.26,11.8,20.17,6.4,2014,December
2014-12,Jowar,Buldhana,Mehkar,15.1,10.97,16.85,11.2,2014,December
2014-12,Jowar,Solapur,Mohol,18.85,15.46,21.12,16.4,2014,December
2014-12,Jowar,Amaravathi,Morshi,14.09,13.61,14.56,136.8,2014,December
2014-12,Jowar,Akola,Murtizapur,15.01,13.98,15.99,3.0,2014,December
2014-12,Jowar,Osmanabad,Murum,20.37,20.23,20.5,0.9,2014,December
2014-12,Jowar,Nagpur,Nagpur,18.4,16.0,20.8,35.8,2014,December
2014-12,Jowar,Nanded,Naigaon,13.67,11.67,14.33,2.6,2014,December
2014-12,Jowar,Nanded,Nanded,13.61,12.65,13.62,10.2,2014,December
2014-12,Jowar,Nasik,Nandgaon,17.99,15.0,18.0,0.3,2014,December
2014-12,Jowar,Buldhana,Nandura,13.26,11.2,14.66,533.3,2014,December
2014-12,Jowar,Nandurbar,Nandurbar,13.57,11.55,15.55,750.3,2014,December
2014-12,Jowar,Nandurbar,Navapur,14.5,14.0,15.0,2.0,2014,December
2014-12,Jowar,Osmanabad,Osmanabad,17.17,15.66,18.73,18.3,2014,December
2014-12,Jowar,Aurangabad,Paithan,17.83,15.5,19.33,4.4,2014,December
2014-12,Jowar,Solapur,Pandharpur,22.89,19.9,25.48,7.1,2014,December
2014-12,Jowar,Parbhani,Parbhani,17.0,17.0,17.0,1.0,2014,December
2014-12,Jowar,Beed,Parli-Vaijnath,16.89,15.63,17.71,51.5,2014,December
2014-12,Jowar,Jalna,Partur,11.28,10.56,11.47,2.2,2014,December
2014-12,Jowar,Ahmadnagar,Pathardi,17.17,15.5,20.0,14.7,2014,December
2014-12,Jowar,Parbhani,Pathari,16.97,16.97,87.58,1.9,2014,December
2014-12,Jowar,Satara,Phaltan,19.67,15.77,25.09,80.3,2014,December
2014-12,Jowar,Pune,Pune,26.91,24.78,29.04,1032.2,2014,December
2014-12,Jowar,Parbhani,Purna,10.38,10.38,10.38,0.6,2014,December
2014-12,Jowar,Yewatmal,Pusad,13.85,12.35,15.07,29.3,2014,December
2014-12,Jowar,Ahmadnagar,Rahata,13.68,13.6,14.86,2.5,2014,December
2014-12,Jowar,Ahmadnagar,Rahuri,14.44,14.44,14.44,1.5,2014,December
2014-12,Jowar,Ahmadnagar,Rahuri-Vambori,18.36,16.83,19.89,14.1,2014,December
2014-12,Jowar,Jalgaon,Raver,13.58,12.34,14.03,106.5,2014,December
2014-12,Jowar,Parbhani,Sailu,13.5,13.5,16.0,0.6,2014,December
2014-12,Jowar,Sangli,Sangali,22.3,16.53,28.05,707.1,2014,December
2014-12,Jowar,Ahmadnagar,Sangamner,18.65,17.8,19.5,9.0,2014,December
2014-12,Jowar,Buldhana,Sangrampur,11.88,10.21,13.61,42.6,2014,December
2014-12,Jowar,Nagpur,Savner,12.25,11.58,12.92,24.5,2014,December
2014-12,Jowar,Nandurbar,Shahada,15.69,15.15,16.15,96.8,2014,December
2014-12,Jowar,Buldhana,Shegaon,12.68,11.41,13.93,589.5,2014,December
2014-12,Jowar,Ahmadnagar,Shevgaon,17.4,16.04,25.22,69.2,2014,December
2014-12,Jowar,Ahmadnagar,Shevgaon-Bodhegaon,16.94,15.73,17.9,71.2,2014,December
2014-12,Jowar,Dhule,Shirpur,15.15,13.47,17.16,299.1,2014,December
2014-12,Jowar,Pune,Shirur,15.88,14.79,16.43,18.0,2014,December
2014-12,Jowar,Ahmadnagar,Shrirampur,18.0,15.35,19.47,14.9,2014,December
2014-12,Jowar,Nasik,Sinner,17.72,15.79,19.85,1.7,2014,December
2014-12,Jowar,Solapur,Solapur,21.41,19.06,24.21,479.2,2014,December
2014-12,Jowar,Parbhani,Sonpeth,16.16,16.16,16.16,0.6,2014,December
2014-12,Jowar,Nandurbar,Taloda,15.83,15.05,16.91,515.1,2014,December
2014-12,Jowar,Sangli,Tasgaon,15.0,13.75,16.0,26.0,2014,December
2014-12,Jowar,Akola,Telhara,12.48,11.79,13.17,227.5,2014,December
2014-12,Jowar,Latur,Udgir,10.85,9.95,11.75,16.7,2014,December
2014-12,Jowar,Nagpur,Umared,12.67,12.0,13.33,0.5,2014,December
2014-12,Jowar,Osmanabad,Umarga,15.84,14.77,16.57,36.5,2014,December
2014-12,Jowar,Satara,Vaduj,23.11,22.44,23.78,219.0,2014,December
2014-12,Jowar,Aurangabad,Vaijapur,14.11,14.11,14.11,0.2,2014,December
2014-12,Jowar,Amaravathi,Varud,15.3,15.3,15.3,522.9,2014,December
2014-12,Jowar,Amaravathi,Varud-Rajura Bazar,12.71,12.71,12.99,1.2,2014,December
2014-12,Jowar,Wasim,Washim,15.4,14.57,16.4,50.7,2014,December
2014-12,Jowar,Yewatmal,Yeotmal,12.97,12.97,12.97,0.6,2014,December
2014-12,Onion,Solapur,Akluj,10.5,6.56,15.13,72.0,2014,December
2014-12,Onion,Ahmadnagar,Akole,12.04,2.38,20.75,162.4,2014,December
2014-12,Onion,Amaravathi,Amarawati,16.0,13.88,17.79,7.2,2014,December
2014-12,Onion,Aurangabad,Aurangabad,10.11,4.68,15.63,806.1,2014,December
2014-12,Onion,Pune,Baramati,11.0,3.5,19.19,220.9,2014,December
2014-12,Onion,Solapur,Barshi,12.54,1.99,17.67,3324.8,2014,December
2014-12,Onion,Thane,Bhivandi,18.0,14.33,21.89,14.8,2014,December
2014-12,Onion,Chandrapur,Chandrapur-Ganjwad,15.12,9.27,19.96,854.4,2014,December
2014-12,Onion,Nasik,Chandvad,14.47,2.42,16.73,13535.0,2014,December
2014-12,Onion,Nasik,Devala,15.06,8.05,17.64,8901.2,2014,December
2014-12,Onion,Dhule,Dhule,14.43,3.74,17.92,12264.2,2014,December
